conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username;;
1902628872258269479,Thu Mar 20 07:50:46 +0000 2025,2400,Kaledoskop pembunuhan oleh aparat 15 tahun terakhir dan masih banyak korban lainnya. Jangan tunggu sampai giliran keluarga kalian yang jadi korban. Semakin lama mereka berkuasa semakin banyak kasus serupa terulang! Bisa jadi kalian selanjutnya #LawanOrdeGELAP #IndonesiaGelap https://t.co/yV519Mwqbz,1902628872258269479,https://pbs.twimg.com/amplify_video_thumb/1902628774749073408/img/AeXtqhZTNYTB0NNP.jpg,,in,,11,3,874,https://x.com/hanggapry/status/1902628872258269479,1578082844110336000,hanggapry;;
1903022572935188542,Fri Mar 21 09:55:12 +0000 2025,12993,Nct! JANGAN LENGAH GUYS!! TURUT BERDUKA CITA ATAS MATINYA REFORMASI! # TolakRUUTNI # TolakRevisiUUTNI # PeringatanDarurat # IndonesiaGelap # TolakDwifungsiABRI # TolakRUUPolri # TolakRUUKejaksaan https://t.co/klJGBlO6ys,1903022572935188542,https://pbs.twimg.com/media/Gmjk8ebaEAgXR0S.jpg,,in,Tutor send MF:,63,2750,6707,https://x.com/nct_menfess/status/1903022572935188542,1275010241017462784,nct_menfess;;
"1902736818875064593,Thu Mar 20 14:59:43 +0000 2025,1392,Hai Para Para Para dan Para Wakil Rakyat yg ada di Gedung @DPR_RI Lihatlah rakyat yg katanya kalian wakilin.... Mereka byk yg jadi korban pemukulan pihak aparat #IndonesiaGelap #PeringatanDarurat https://t.co/LfeAiOPy3v,1902736818875064593,https://pbs.twimg.com/ext_tw_video_thumb/1902736722674532353/pu/img/B7u4rYxJbmiHUcH1.jpg,,in,""Sukoharjo, Indonesia"",39,96,759,https://x.com/LexMarteg/status/1902736818875064593,335212065,LexMarteg";;
1903235640847896962,Sat Mar 22 00:01:51 +0000 2025,709,Demi Allah gak bisa tidur gara-gara ini dan akhirnya jawaban itu kutemukan. Tanggung jawab keparat!!! Motor gw dengan plat D 2507 UBB yang terparkir di depan DPRD: DIRUSAK OLEH OKNUM!!! #TolakRUUTNI #CabutUUTNI #PeringatanDarurat #IndonesiaGelap #WargaBantuWarga #Bandung https://t.co/qMJbhXvXfM,1903235640847896962,https://pbs.twimg.com/media/GmmmuTkacAAUnCE.jpg,,in,Indonesia,12,32,451,https://x.com/rfdsdq/status/1903235640847896962,1307890989453852673,rfdsdq;;
1903321617049993469,Sat Mar 22 05:43:30 +0000 2025,21,mereka bukan teman kita #ArtistBersuara #TolakRUUTNI #TolakRUUPolri #IndonesiaGelap #TolakDwifungsiABRI https://t.co/0768y2RA5t,1903321617049993469,https://pbs.twimg.com/media/Gmn06eWasAAmNvk.jpg,,in,,0,1,7,https://x.com/paspartmclovin/status/1903321617049993469,1404072057424334851,paspartmclovin;;
1902614979913957684,Thu Mar 20 06:55:34 +0000 2025,6237,𝘿𝙊𝙎𝘼 𝙔𝘼𝙉𝙂 𝙏𝙄𝘿𝘼𝙆 𝙋𝘼𝙉𝙏𝘼𝙎 𝙆𝘼𝙈𝙐 𝙇𝙄𝙃𝘼𝙏 #TolakRevisiUUTNI #TolakRUUTNI #PeringatanDarurat #IndonesiaGelap https://t.co/bOCzNZGW4Z,1902614979913957684,https://pbs.twimg.com/media/GmdyPGYbQAA85Bk.jpg,,in,03 🇮🇩,19,490,3451,https://x.com/metanaries/status/1902614979913957684,1075360031233662977,metanaries;;
1902972585526141098,Fri Mar 21 06:36:34 +0000 2025,9342,Tolong banget temen² mungkin belum skrng dampak nya tapi akan ada dikemudian hari berdampak kepada diri sendirii. jangan buta mata Help rt #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan https://t.co/dSP8GgdJHr,1902972585526141098,https://pbs.twimg.com/media/Gmi3ejwbMAA_Q7Q.jpg,,in,wait for your love,107,2035,8986,https://x.com/nnncloudy/status/1902972585526141098,1633072218484924416,nnncloudy;;
1902699035409965107,Thu Mar 20 12:29:35 +0000 2025,4043,ayo terus kita suarakan. jgn sampe nih elu gue kita semua yg demen kpop jd kaga bisa ngonser lg karna bakal disortir takut dianggap mempertipis rasa nasionalisme. idol jg gak mau kali dtg ke negara berkonflik. #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap https://t.co/jq54W82UHe,1902699035409965107,https://pbs.twimg.com/media/Gme-rsCbQAASP8s.jpg,,in,hibernasi 🐻‍❄️,27,677,2742,https://x.com/alinealienee/status/1902699035409965107,1891063568365420544,alinealienee;;
1902912625253687465,Fri Mar 21 02:38:18 +0000 2025,6970,suka BL juga kan ya? sayangnya kita juga ada potensi terdampak. liat deh yg ku highlight makanyaa mau thaienthu kpopers wibu atau fans manapunnn ayooo kita suarainn #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI https://t.co/5HatFGm1hR,1902912625253687465,https://pbs.twimg.com/media/GmiA8q1aEAIFRxO.jpg,,in,,381,834,3794,https://x.com/avosunflo/status/1902912625253687465,1382817571179663361,avosunflo;;
"1902701307456114748,Thu Mar 20 12:38:36 +0000 2025,11148,Walau sudah di SAH kan jangan berhenti pantang menyerah yuk terus bersuara! #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI https://t.co/eU2CXMiYnm,1902701307456114748,https://pbs.twimg.com/media/GmfAwI-bsAAvKXk.jpg,,in,""Seoul, Korea Selatan"",81,1689,9064,https://x.com/rahmdess27/status/1902701307456114748,442477264,rahmdess27";;
1902701917266223527,Thu Mar 20 12:41:02 +0000 2025,1260,sila ke 5 Pancasila: Keadilan sosial bagi seluruh rakyat Indonesia DIMANA LETAK KEADILAN NYA?! JANGAN KAN TENTANG KEADILAN SUARA RAKYAT SAJA TIDAK PERNAH DI DENGAR LAGI!!! #TolakRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI https://t.co/4JJxEJujZj,1902701917266223527,https://pbs.twimg.com/media/GmfBTfMbAAEYhal.jpg,,in,방탄소년단,14,376,1104,https://x.com/happywithV2/status/1902701917266223527,1664584465329582080,happywithV2;;
1903098518706983357,Fri Mar 21 14:56:59 +0000 2025,1257,#GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil AYO GUYS NAIKIN HT NYA KITA BERSUARA LEWAT SOSMED KALAU GA BISA IKUT DEMO PEMERINTAH BIADAP KNTL BINATANG https://t.co/u6a2LKhkm3,1903098518706983357,https://pbs.twimg.com/media/GmkqAHrbUAAUSvY.jpg,,in,,16,488,966,https://x.com/xlyz23/status/1903098518706983357,1526844449875460096,xlyz23;;
"1902565309812498779,Thu Mar 20 04:05:51 +0000 2025,13323,Selamat datang di orde baru paling baru. #IndonesiaGelap #TolakRUUTNI https://t.co/2uelV5PB6h,1902572268200624252,https://pbs.twimg.com/ext_tw_video_thumb/1902572117344055298/pu/img/KRJeSAt4LRBAL8CD.jpg,PBHI_Nasional,in,""Jakarta Pusat, DKI Jakarta"",1588,276,3489,https://x.com/PBHI_Nasional/status/1902572268200624252,1218079553999867904,PBHI_Nasional";;
1902721743158128910,Thu Mar 20 13:59:49 +0000 2025,1736,semoga tuhan lindungi kita semua #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI https://t.co/NBgvjSnA7A,1902721743158128910,https://pbs.twimg.com/media/GmfTVBya8AAd4Gm.jpg,,in,🐺,5,392,1126,https://x.com/chanieecaa/status/1902721743158128910,1377534085006983168,chanieecaa;;
1903050048922915246,Fri Mar 21 11:44:23 +0000 2025,1076, KEADILAN SOSIAL BAGI SELURUH RAKYAT INDONESIA #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan https://t.co/y3YnXkkiBu,1903050048922915246,https://pbs.twimg.com/media/Gmj97wCaEAAOjbU.jpg,,in,,34,454,917,https://x.com/_pangpond01/status/1903050048922915246,3141460291,_pangpond01;;
1902596349276885025,Thu Mar 20 05:41:32 +0000 2025,4051,guys kalo misalnya kenyamanan fangirl sementara terusik mohon di mengerti dulu ya karena negara lagi kacau kalo negara terus terusan gini kita gatau sampe kapan bisa nge hype idol kita dengan tenang lagi #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap https://t.co/8EVLUMLWbI,1902596349276885025,https://pbs.twimg.com/media/GmdhS-ba8AQwRgz.jpg,,in,,31,1136,3360,https://x.com/95taenis/status/1902596349276885025,1259343817590935555,95taenis;;
1903285073002238459,Sat Mar 22 03:18:17 +0000 2025,419,Yaallah jauhkan lah kami dari orang2 yg dzolim #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #MECIMA_NOT_PROfessional #MECIMA_NOT_PROfessional #MECIMA_NOT_PROfessional #MECIMA_NOT_PROfessional https://t.co/FFBbcjE1gh,1903285073002238459,https://pbs.twimg.com/media/GmnTruxaEAIw542.jpg,,in,Maung'98,8,6,569,https://x.com/frompapay/status/1903285073002238459,204256340,frompapay;;
1903079596767285505,Fri Mar 21 13:41:48 +0000 2025,1203,Hak kami terbakar habis oleh para penguasa bengis. #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri https://t.co/24LcppobW2,1903079596767285505,https://pbs.twimg.com/media/GmkYy9OaEAY-mbW.jpg,,in,mailbox :,7,266,971,https://x.com/wrotefaith/status/1903079596767285505,2292343015,wrotefaith;;
1902554059497992647,Thu Mar 20 02:53:30 +0000 2025,641,RT!!! Semua yang turun ke jalan jangan lupa dokumentasiin semua KEKERASAN APARAT DI AKSI #TolakRUUTNI ya! Ini dapat dari kontras_update. Kita dokumentasiin semuanya biar dunia lihat brutalitas aparat. #TolakUUTNI #TolakDwifungsiABRI #IndonesiaGelap #IndonesiaGelapJilid2 https://t.co/oD3dAioMQF,1902554059497992647,https://pbs.twimg.com/media/Gmc6wqva8AI6Fu5.jpg,,in,Surinala’s | any pronouns,22,7,692,https://x.com/holografis/status/1902554059497992647,2930498306,holografis;;
1903088992599544016,Fri Mar 21 14:19:08 +0000 2025,7397,Ayo bersama kita ramaikan dengan hashtag! Suara rakyat adalah kekuatan rakyat! Dan Tunjukan Sikap Kita Semua #PeringatanDarurat #TolakRevisiUUTNI #AliansiAutobaseIndonesia #TolakUUTNI #TolakDwiFungsiABRI #IndonesiaGelap #CabutUUTNI https://t.co/NDSMpPfCBD,1903088992599544016,https://pbs.twimg.com/media/GmkgqPMaEAEu1bA.jpg,,in,,76,1909,5220,https://x.com/convomf/status/1903088992599544016,1314975287294083073,convomf;;
1902867521889505738,Thu Mar 20 23:39:05 +0000 2025,3306,Jadi rakyat mana yang anda wakilkan? #ArtistBersuara #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI https://t.co/GFT2gMXV1q,1902867521889505738,https://pbs.twimg.com/media/GmhX63za8AAO66h.jpg,,in,,28,411,2466,https://x.com/twinkleblush/status/1902867521889505738,1722056669105180672,twinkleblush;;
1903029137499095196,Fri Mar 21 10:21:17 +0000 2025,750,kita rakyat punya hak bersuara please don't ignore it ‼️ #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #tolakruukejaksaan https://t.co/t5CdvvCJ6R,1903029137499095196,https://pbs.twimg.com/media/Gmjq6ikaQAAe8Fr.jpg,,in,homophobicdni.,9,323,687,https://x.com/chenataluv/status/1903029137499095196,1410986769328136199,chenataluv;;
1902580486171455643,Thu Mar 20 04:38:30 +0000 2025,10473,Yang sudah atau yang sedang baca Laut Bercerita bakal nangis se nangis nangisnya. #TolakRevisiUUTNI #IndonesiaGelap #Reformasi https://t.co/0rFryzYuno,1902580486171455643,https://pbs.twimg.com/media/GmdS3m_a8AAhZNs.jpg,,in,,157,139,3622,https://x.com/Slfiannda/status/1902580486171455643,1290926337717235712,Slfiannda;;
1902609400977830020,Thu Mar 20 06:33:24 +0000 2025,7908,Kami warga Indonesia menolak adanya Revisi UU TNI. Mari suarakan #TolakRevisiUUTNI karena negara ini sedang tidak baik-baik saja Dimulai dari kita dan kalian sebarkan hingga suara kita terdengar #TolakRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI https://t.co/Mw4aP3vEAy,1902609400977830020,https://pbs.twimg.com/media/GmdtKvEa8AIB5IW.jpg,,in,indonesiancarats17@gmail.com,104,1453,7490,https://x.com/17CARATS_INA/status/1902609400977830020,4049111952,17CARATS_INA;;
1902977891799011430,Fri Mar 21 06:57:39 +0000 2025,23707,gausah takut akun twt lo yg aesthetic itu rusak cuma karna naikin ht biar negara lu yg garusak tetep naikin ht sampe akun lu kekunci kan udah biasa #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan,1902977891799011430,,,in,homophobicdni.,181,3547,16224,https://x.com/chenataluv/status/1902977891799011430,1410986769328136199,chenataluv;;
1902956297672352012,Fri Mar 21 05:31:51 +0000 2025,2466,jangan menunggu cahaya. buat cahaya itu sendiri REBUT KEMBALI REFORMASI! #ArtistBersuara #TolakRUUTNI #TolakRevisiUUTNI #IndonesiaGelap https://t.co/plGuZm4rem,1902956297672352012,https://pbs.twimg.com/media/GmioqRsagAAv9t3.jpg,,in,,6,203,1530,https://x.com/kucalypse/status/1902956297672352012,1380889382060650499,kucalypse;;
1903129838917243210,Fri Mar 21 17:01:26 +0000 2025,13678,mengingat sosok mahasiswa pemberani yang rela membakar dirinya Di depan istana merdeka #TolakDwifungsiABRI #IndonesiaMakinGelap #IndonesiaGelap athread https://t.co/kL3pMtVrMz,1903129838917243210,https://pbs.twimg.com/media/GmlGf9YaEAEdmHF.jpg,,in,,55,70,1950,https://x.com/cihosen/status/1903129838917243210,3268642038,cihosen;;
1902910914938147095,Fri Mar 21 02:31:31 +0000 2025,3237,temen temen minta tolong banget untuk bantu dan terus menyuarakan masalah ini ya. Indonesia bener bener lagi gak kondusif banget sumpah kacau gak teratur gini #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI https://t.co/dD3Sw7hIrq,1902910914938147095,https://pbs.twimg.com/media/Gmh_YDBaEAEEe-k.jpg,,in,🐾  ปอนด์ภูวินทร์  & เจมีไนน์โ,37,1220,2933,https://x.com/miausle/status/1902910914938147095,1515215684564705281,miausle;;
"1902682184022171852,Thu Mar 20 11:22:37 +0000 2025,999,lagi-lagi aksi di semarang aparatnya main culik2 an. sok keras najis seinstansi isinya orang-orang kayak gini semua. #TolakRevisiUUTNI #TolakRUUTNI #TolakDwifungsiABRI #IndonesiaGelap #PeringatanDarurat https://t.co/drGU9J59O1,1902682184022171852,https://pbs.twimg.com/ext_tw_video_thumb/1902681979931508736/pu/img/mCMYvn0x5xo81HUA.jpg,,in,""Kota Semarang, Jawa Tengah"",21,26,281,https://x.com/viilaaaaa/status/1902682184022171852,1092332824462426115,viilaaaaa";;
1903031007210885608,Fri Mar 21 10:28:43 +0000 2025,420,TEMEN TEMEN AYO GUNAIN HAK SUARA KALIAN! kawal dan lebih berisik lagi soal ini #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan https://t.co/AxeCyBkADl,1903031007210885608,https://pbs.twimg.com/media/GmjsnZna8AATNQu.jpg,,in,🐾  ปอนด์ภูวินทร์  & เจมีไนน์โ,7,256,417,https://x.com/miausle/status/1903031007210885608,1515215684564705281,miausle;;
1902744217224413364,Thu Mar 20 15:29:07 +0000 2025,1429,jika kebanyakan orang Indonesia punya halaman wikipedia. #IndonesiaGelap https://t.co/kIgwelk4Rb,1902744217224413364,https://pbs.twimg.com/media/Gmfnx0IawAAoeQE.jpg,,in,Malam Temaram,5,5,448,https://x.com/alpokatmentega/status/1902744217224413364,1260154879634337795,alpokatmentega;;
1902979778962989559,Fri Mar 21 07:05:09 +0000 2025,2862,ftd! Thaienthu tolong jangan diem aja! semua keputusan pemerintah akan sangat berpengaruh sama agenda fangirling kita kedepannya please #.TolakRUUTNI #.TolakRevisiUUTNI #.PeringatanDarurat #.IndonesiaGelap #.TolakDwifungsiABRI #.TolakRUUPolri #.TolakRUUKejaksaan https://t.co/wpRgdEWu3d,1902979778962989559,https://pbs.twimg.com/media/Gmi-BhBXQAA02Pn.jpg,,in,,56,1078,1833,https://x.com/fessthaii/status/1902979778962989559,1393735951239684100,fessthaii;;
1903078019805351959,Fri Mar 21 13:35:32 +0000 2025,123,Soekarno: Padahal angkatan perang tidak boleh ikut-ikut politik #TolakRUUTNI #CabutRUUTNI #CabutUUTNI #IndonesiaGelap #IndonesiaMakinGelap https://t.co/jDjwvUhUOc,1903078019805351959,https://pbs.twimg.com/amplify_video_thumb/1903077946782519302/img/UTEVXNspf05dM_EO.jpg,,in,방탄소년단,0,34,120,https://x.com/happywithV2/status/1903078019805351959,1664584465329582080,happywithV2;;
"1902566056084095213,Thu Mar 20 03:41:10 +0000 2025,58305,TETAP UGAL-UGALAN DISAHKAN KAWAN DENGAN PERSETUJUAN SEMUA FRAKSI #IndonesiaGelap https://t.co/6OtPIESz7r,1902566056084095213,https://pbs.twimg.com/media/GmdFvcCa8AIc6oN.jpg,,in,""Jakarta Pusat, DKI Jakarta"",5421,1554,15472,https://x.com/PBHI_Nasional/status/1902566056084095213,1218079553999867904,PBHI_Nasional";;
1902600014754673036,Thu Mar 20 05:56:06 +0000 2025,51585,#GagalkanRUUTNI #CabutRUUTNI #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI KEMBALIKAN TNI KE BARAK! NEGARA PUNYA RAKYAT! https://t.co/fLQsp0u9hv,1902600014754673036,https://pbs.twimg.com/media/GmdkoT8aEAAGQQW.jpg,,in,no war • no shipper and solos!,177,1074,31046,https://x.com/guemaungeluh/status/1902600014754673036,1331207771518242823,guemaungeluh;;
1902699204205838468,Thu Mar 20 12:30:15 +0000 2025,3315,Terpantau ada banyak mahasiswa yang kakinya patah dan beberapa luka-luka. INI UDAH GILA ANJING. LU STOP ANJING PAKE SENJATA LU ITU TAI. #ACAB #TolakRevisiUUTNI #TolakDwifungsiABRI #IndonesiaGelap https://t.co/je9jm4yoSb,1902699204205838468,https://pbs.twimg.com/media/Gme-1oXbMAAR4JL.jpg,,in,Aa Ojak Ginanjar,49,100,1323,https://x.com/blitzosucker/status/1902699204205838468,536353554,blitzosucker;;
1903030225098903983,Fri Mar 21 10:25:36 +0000 2025,3058,gausah takut akun twt lu yg aesthetic itu rusak cuma karna naikin ht negara. negara ini udah kacau coi dan lu masi mentingin ke aesthetic an akun lu?? #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan,1903030225098903983,,,in,,38,1214,2608,https://x.com/tee_lvre/status/1903030225098903983,1810351082222268425,tee_lvre;;
1902611519738913271,Thu Mar 20 06:41:49 +0000 2025,3082,*not j-hope &amp;" BTS related Kami sebagai warga negara Indonesia DENGAN TEGAS menolak Revisi Undang-Undang Tentara Nasional Indonesia (RUU TNI)! #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI https://t.co/rEO64fDOMq,1902611519738913271,https://pbs.twimg.com/media/GmdvFsPaoAA8003.jpg,,in,""Gwangju, Republic of Korea"",24,655,3070,https://x.com/Jhope_Indonesia/status/1902611519738913271,1218150274734231554,Jhope_Indonesia";
1902627235179458894,Thu Mar 20 07:44:16 +0000 2025,42466,Elemen mahasiswa sudah bergabung ke depan DPR! #TolakRevisiUUTNI #IndonesiaGelap https://t.co/bs7BZtkjt1,1902627235179458894,https://pbs.twimg.com/media/Gmd9XXBbYAA9WIF.jpg,,in,Indonesia,299,384,17409,https://x.com/barengwarga/status/1902627235179458894,1850558971779956736,barengwarga;;
1902717585051029620,Thu Mar 20 13:43:17 +0000 2025,5867,FTP. #ACAB #IndonesiaGelap https://t.co/XJwQgzoUS4,1902717585051029620,https://pbs.twimg.com/media/GmfPj0BaYAAPr4O.jpg,,und,,1,2,3073,https://x.com/studiosaigons/status/1902717585051029620,2290985737,studiosaigons;;
1902751080292995355,Thu Mar 20 15:56:23 +0000 2025,6712,ayo terus berisik Pukul mundur TNI ke barak! #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI https://t.co/xFPPXxaXrf,1902751080292995355,https://pbs.twimg.com/media/Gmft_4sacAEe0L6.jpg,,in,Leehan's empang,40,1003,5021,https://x.com/txtdaribonedo/status/1902751080292995355,1694709898305757184,txtdaribonedo;;
1902594557507989914,Thu Mar 20 05:34:25 +0000 2025,15490,AYOO KITA NAIKIN HT INI GUYS‼️ #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap https://t.co/NQpAovQmyC,1902594557507989914,https://pbs.twimg.com/media/GmdfqNIa8AEBb9x.jpg,,in,방탄소년단,126,2014,11007,https://x.com/happywithV2/status/1902594557507989914,1664584465329582080,happywithV2;;
1902616462159933888,Thu Mar 20 07:01:28 +0000 2025,22887,To my non Indonesian moots maybe u can read this one and share it to others. We Indonesian need more exposure to international so they will know what happened in Indonesia these days #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI https://t.co/Y2wHpREIW8,1902616462159933888,https://pbs.twimg.com/media/GmdzloRa8AIXaJn.jpg,,en,🇮🇩,279,1237,18742,https://x.com/ksooyuyujellee/status/1902616462159933888,3218766038,ksooyuyujellee;;
1901650005729116304,Mon Mar 17 15:01:06 +0000 2025,3187,#IndonesiaGelap #TolakRUUTNI https://t.co/T7CZU4HXSM,1901650005729116304,https://pbs.twimg.com/media/GmQEd_bbcAAnxqS.png,,qme,Under your bed,17,24,1578,https://x.com/Potelot_mabur/status/1901650005729116304,1131979578656710657,Potelot_mabur;;
1902488694910837039,Wed Mar 19 22:33:46 +0000 2025,27086,Rame banget gak sabar ambil jabatan sipil ya? #TolakRUUTNI #TolakRevisiUUTNI #IndonesiaGelap #TolakDwifungsiABRI https://t.co/QwvYWlm9Bt,1902488694910837039,https://pbs.twimg.com/amplify_video_thumb/1902488622441639936/img/D5qGCq0XVeJ-Zy45.jpg,,in,She/Her,185,210,9597,https://x.com/nakaharadz/status/1902488694910837039,1555329492662398976,nakaharadz;;
1903214259926143211,Fri Mar 21 22:36:54 +0000 2025,14,selamat pagi temang-temang jangan lupa up terus ht nya ya guys #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #SupremasiSipil #TolakRUUPolri #Tolakruukejaksaan https://t.co/QmSm87MnMG,1903214259926143211,https://pbs.twimg.com/media/GmmTSKWaEAAb1Bd.jpg,,in,,0,41,11,https://x.com/kejamalun/status/1903214259926143211,1380201840097124353,kejamalun;;
1902721900712988724,Thu Mar 20 14:00:26 +0000 2025,6508,ikut naikin ht ges yuk! #TolakRUUTNI #IndonesiaGelap https://t.co/DtrnHkLgAB,1902721900712988724,https://pbs.twimg.com/media/GmfTdyxaMAA1lzT.jpg,,in,Leehan's empang,52,970,4260,https://x.com/txtdaribonedo/status/1902721900712988724,1694709898305757184,txtdaribonedo;;
1902576841535443398,Thu Mar 20 04:24:01 +0000 2025,21781,Kepada Bapak-Ibu DPR RI. Jika hari ini sudah mengesahkan RUU TNI dan bersikukuh tidak ada dwifungsi . Demi keselamatan kami sebagai rakyat boleh dong kami meminta negara ini turut meratifikasi STATUTA ROMA? #TolakRUUTNI #TolakRevisiUUTNI #IndonesiaGelap #PeringatanDarurat https://t.co/9ljkKFJRfh,1902576841535443398,https://pbs.twimg.com/media/GmdPizUa8AMMrpp.jpg,,in,Indonesia,139,393,12162,https://x.com/nindyannisaas/status/1902576841535443398,1149834320548253696,nindyannisaas;;
1902626034270498880,Thu Mar 20 07:39:30 +0000 2025,5344, 사필귀정 [Sa-phil-gwi-jeong] Justice will prevail Keadilan akan menang Tolak RUU TNI #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI https://t.co/h2UXTsJwJ5,1902626034270498880,https://pbs.twimg.com/media/Gmd8SxQa8AIvxzs.jpg,,in,🇮🇩,26,593,3517,https://x.com/atinytwinz/status/1902626034270498880,1576698717641805826,atinytwinz;;
1902968254584459687,Fri Mar 21 06:19:21 +0000 2025,892,BACA ANJIR BACAA TRUS APA GUNANYA PANCASILA BANGSATTT??? #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan https://t.co/Fm7iJYlykB,1902968254584459687,https://pbs.twimg.com/media/GmizitnaEAEJ4Cj.jpg,,in,love phuwin's alot 💌,20,245,732,https://x.com/winnythanaa/status/1902968254584459687,1536926524850700288,winnythanaa;;
1903199816022450201,Fri Mar 21 21:39:30 +0000 2025,1929,Nct! CALLING ALL INTERNATIONAL MEDIA/JOURNALIST‼️ TURUT BERDUKA CITA ATAS MATINYA REFORMASI! # TolakRUUTNI # TolakRevisiUUTNI # PeringatanDarurat # IndonesiaGelap # TolakDwifungsiABRI # TolakRUUPolri # TolakRUUKejaksaan https://t.co/SbXrI0eEkR,1903199816022450201,https://pbs.twimg.com/media/GmmGJZWaEAEfiqz.jpg,,in,Tutor send MF:,13,1336,1141,https://x.com/nct_menfess/status/1903199816022450201,1275010241017462784,nct_menfess;;
1902661626630967625,Thu Mar 20 10:00:56 +0000 2025,7154,Nct! TO MY FELLOW NON-INDONESIAN NCTZEN! THIS IS WHAT IS CURRENTLY HAPPEN IN OUR COUNTRY! Lawan sampai menang! # TolakRUUTNI # TolakRevisiUUTNI # PeringatanDarurat # IndonesiaGelap # TolakDwifungsiABRI https://t.co/MSkPlphpcj,1902661626630967625,https://pbs.twimg.com/media/GmecqetacAAJ9Mg.jpg,,in,Tutor send MF:,54,1737,4205,https://x.com/nct_menfess/status/1902661626630967625,1275010241017462784,nct_menfess;;
1903334056948892121,Sat Mar 22 06:32:56 +0000 2025,9,jadi sange gw baca nya #PeringatanDarurat #IndonesiaGelap #IndonesiaMakinGelap #IndonesiaGelapJilid2 #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan #KembalikanTNIkeBarak #SupremasiSipil #GagalkanRUUTNI #CabutRUUTNI https://t.co/FgcAAo8Ra0,1903334056948892121,https://pbs.twimg.com/media/GmoAPMuaEAEtzzh.jpg,,in,,1,38,7,https://x.com/wonyusmall/status/1903334056948892121,1761688415568023552,wonyusmall;;
